Time_Index,CT_NG,ME_NG,MA_NG,None
1521,1.63,1.63,1.81,0.0
1522,1.63,1.63,1.81,0.0
1523,1.63,1.63,1.81,0.0
1524,1.63,1.63,1.81,0.0
1525,1.63,1.63,1.81,0.0
1526,1.63,1.63,1.81,0.0
1527,1.63,1.63,1.81,0.0
1528,1.63,1.63,1.81,0.0
1529,1.63,1.63,1.81,0.0
1530,1.63,1.63,1.81,0.0
1531,1.63,1.63,1.81,0.0
1532,1.63,1.63,1.81,0.0
1533,1.63,1.63,1.81,0.0
1534,1.63,1.63,1.81,0.0
1535,1.63,1.63,1.81,0.0
1536,1.63,1.63,1.81,0.0
1537,1.63,1.63,1.81,0.0
1538,1.63,1.63,1.81,0.0
1539,1.63,1.63,1.81,0.0
1540,1.63,1.63,1.81,0.0
1541,1.63,1.63,1.81,0.0
1542,1.63,1.63,1.81,0.0
1543,1.63,1.63,1.81,0.0
1544,1.63,1.63,1.81,0.0
1545,1.63,1.63,1.81,0.0
1546,1.63,1.63,1.81,0.0
1547,1.63,1.63,1.81,0.0
1548,1.63,1.63,1.81,0.0
1549,1.63,1.63,1.81,0.0
1550,1.63,1.63,1.81,0.0
1551,1.63,1.63,1.81,0.0
1552,1.63,1.63,1.81,0.0
1553,1.63,1.63,1.81,0.0
1554,1.63,1.63,1.81,0.0
1555,1.63,1.63,1.81,0.0
1556,1.63,1.63,1.81,0.0
1557,1.63,1.63,1.81,0.0
1558,1.63,1.63,1.81,0.0
1559,1.63,1.63,1.81,0.0
1560,1.63,1.63,1.81,0.0
1561,1.63,1.63,1.81,0.0
1562,1.63,1.63,1.81,0.0
1563,1.63,1.63,1.81,0.0
1564,1.63,1.63,1.81,0.0
1565,1.63,1.63,1.81,0.0
1566,1.63,1.63,1.81,0.0
1567,1.63,1.63,1.81,0.0
1568,1.63,1.63,1.81,0.0
1569,1.63,1.63,1.81,0.0
1570,1.63,1.63,1.81,0.0
1571,1.63,1.63,1.81,0.0
1572,1.63,1.63,1.81,0.0
1573,1.63,1.63,1.81,0.0
1574,1.63,1.63,1.81,0.0
1575,1.63,1.63,1.81,0.0
1576,1.63,1.63,1.81,0.0
1577,1.63,1.63,1.81,0.0
1578,1.63,1.63,1.81,0.0
1579,1.63,1.63,1.81,0.0
1580,1.63,1.63,1.81,0.0
1581,1.63,1.63,1.81,0.0
1582,1.63,1.63,1.81,0.0
1583,1.63,1.63,1.81,0.0
1584,1.63,1.63,1.81,0.0
1585,2.78,2.78,2.74,0.0
1586,2.78,2.78,2.74,0.0
1587,2.78,2.78,2.74,0.0
1588,2.78,2.78,2.74,0.0
1589,2.78,2.78,2.74,0.0
1590,2.78,2.78,2.74,0.0
1591,2.78,2.78,2.74,0.0
1592,2.78,2.78,2.74,0.0
1593,2.78,2.78,2.74,0.0
1594,2.78,2.78,2.74,0.0
1595,2.78,2.78,2.74,0.0
1596,2.78,2.78,2.74,0.0
1597,2.78,2.78,2.74,0.0
1598,2.78,2.78,2.74,0.0
1599,2.78,2.78,2.74,0.0
1600,2.78,2.78,2.74,0.0
1601,2.78,2.78,2.74,0.0
1602,2.78,2.78,2.74,0.0
1603,2.78,2.78,2.74,0.0
1604,2.78,2.78,2.74,0.0
1605,2.78,2.78,2.74,0.0
1606,2.78,2.78,2.74,0.0
1607,2.78,2.78,2.74,0.0
1608,2.78,2.78,2.74,0.0
1609,2.78,2.78,2.74,0.0
1610,2.78,2.78,2.74,0.0
1611,2.78,2.78,2.74,0.0
1612,2.78,2.78,2.74,0.0
1613,2.78,2.78,2.74,0.0
1614,2.78,2.78,2.74,0.0
1615,2.78,2.78,2.74,0.0
1616,2.78,2.78,2.74,0.0
1617,2.78,2.78,2.74,0.0
1618,2.78,2.78,2.74,0.0
1619,2.78,2.78,2.74,0.0
1620,2.78,2.78,2.74,0.0
1621,2.78,2.78,2.74,0.0
1622,2.78,2.78,2.74,0.0
1623,2.78,2.78,2.74,0.0
1624,2.78,2.78,2.74,0.0
1625,2.78,2.78,2.74,0.0
1626,2.78,2.78,2.74,0.0
1627,2.78,2.78,2.74,0.0
1628,2.78,2.78,2.74,0.0
1629,2.78,2.78,2.74,0.0
1630,2.78,2.78,2.74,0.0
1631,2.78,2.78,2.74,0.0
1632,2.78,2.78,2.74,0.0
1633,2.78,2.78,2.74,0.0
1634,2.78,2.78,2.74,0.0
1635,2.78,2.78,2.74,0.0
1636,2.78,2.78,2.74,0.0
1637,2.78,2.78,2.74,0.0
1638,2.78,2.78,2.74,0.0
1639,2.78,2.78,2.74,0.0
1640,2.78,2.78,2.74,0.0
1641,2.78,2.78,2.74,0.0
1642,2.78,2.78,2.74,0.0
1643,2.78,2.78,2.74,0.0
1644,2.78,2.78,2.74,0.0
1645,2.78,2.78,2.74,0.0
1646,2.78,2.78,2.74,0.0
1647,2.78,2.78,2.74,0.0
1648,2.78,2.78,2.74,0.0
1649,2.78,2.78,2.74,0.0
1650,2.78,2.78,2.74,0.0
1651,2.78,2.78,2.74,0.0
1652,2.78,2.78,2.74,0.0
1653,2.78,2.78,2.74,0.0
1654,2.78,2.78,2.74,0.0
1655,2.78,2.78,2.74,0.0
1656,2.78,2.78,2.74,0.0
1657,2.78,2.78,2.74,0.0
1658,2.78,2.78,2.74,0.0
1659,2.78,2.78,2.74,0.0
1660,2.78,2.78,2.74,0.0
1661,2.78,2.78,2.74,0.0
1662,2.78,2.78,2.74,0.0
1663,2.78,2.78,2.74,0.0
1664,2.78,2.78,2.74,0.0
1665,2.78,2.78,2.74,0.0
1666,2.78,2.78,2.74,0.0
1667,2.78,2.78,2.74,0.0
1668,2.78,2.78,2.74,0.0
1669,2.78,2.78,2.74,0.0
1670,2.78,2.78,2.74,0.0
1671,2.78,2.78,2.74,0.0
1672,2.78,2.78,2.74,0.0
1673,2.78,2.78,2.74,0.0
1674,2.78,2.78,2.74,0.0
1675,2.78,2.78,2.74,0.0
1676,2.78,2.78,2.74,0.0
1677,2.78,2.78,2.74,0.0
1678,2.78,2.78,2.74,0.0
1679,2.78,2.78,2.74,0.0
1680,2.78,2.78,2.74,0.0
1681,2.78,2.78,2.74,0.0
1682,2.78,2.78,2.74,0.0
1683,2.78,2.78,2.74,0.0
1684,2.78,2.78,2.74,0.0
1685,2.78,2.78,2.74,0.0
1686,2.78,2.78,2.74,0.0
1687,2.78,2.78,2.74,0.0
1688,2.78,2.78,2.74,0.0
1689,2.78,2.78,2.74,0.0
1690,2.78,2.78,2.74,0.0
1691,2.78,2.78,2.74,0.0
1692,2.78,2.78,2.74,0.0
1693,2.78,2.78,2.74,0.0
1694,2.78,2.78,2.74,0.0
1695,2.78,2.78,2.74,0.0
1696,2.78,2.78,2.74,0.0
1697,2.78,2.78,2.74,0.0
1698,2.78,2.78,2.74,0.0
1699,2.78,2.78,2.74,0.0
1700,2.78,2.78,2.74,0.0
1701,2.78,2.78,2.74,0.0
1702,2.78,2.78,2.74,0.0
1703,2.78,2.78,2.74,0.0
1704,2.78,2.78,2.74,0.0
1705,2.78,2.78,2.74,0.0
1706,2.78,2.78,2.74,0.0
1707,2.78,2.78,2.74,0.0
1708,2.78,2.78,2.74,0.0
1709,2.78,2.78,2.74,0.0
1710,2.78,2.78,2.74,0.0
1711,2.78,2.78,2.74,0.0
1712,2.78,2.78,2.74,0.0
1713,2.78,2.78,2.74,0.0
1714,2.78,2.78,2.74,0.0
1715,2.78,2.78,2.74,0.0
1716,2.78,2.78,2.74,0.0
1717,2.78,2.78,2.74,0.0
1718,2.78,2.78,2.74,0.0
1719,2.78,2.78,2.74,0.0
1720,2.78,2.78,2.74,0.0
1721,2.78,2.78,2.74,0.0
1722,2.78,2.78,2.74,0.0
1723,2.78,2.78,2.74,0.0
1724,2.78,2.78,2.74,0.0
1725,2.78,2.78,2.74,0.0
1726,2.78,2.78,2.74,0.0
1727,2.78,2.78,2.74,0.0
1728,2.78,2.78,2.74,0.0
1729,2.78,2.78,2.74,0.0
1730,2.78,2.78,2.74,0.0
1731,2.78,2.78,2.74,0.0
1732,2.78,2.78,2.74,0.0
1733,2.78,2.78,2.74,0.0
1734,2.78,2.78,2.74,0.0
1735,2.78,2.78,2.74,0.0
1736,2.78,2.78,2.74,0.0
1737,2.78,2.78,2.74,0.0
1738,2.78,2.78,2.74,0.0
1739,2.78,2.78,2.74,0.0
1740,2.78,2.78,2.74,0.0
1741,2.78,2.78,2.74,0.0
1742,2.78,2.78,2.74,0.0
1743,2.78,2.78,2.74,0.0
1744,2.78,2.78,2.74,0.0
1745,2.78,2.78,2.74,0.0
1746,2.78,2.78,2.74,0.0
1747,2.78,2.78,2.74,0.0
1748,2.78,2.78,2.74,0.0
1749,2.78,2.78,2.74,0.0
1750,2.78,2.78,2.74,0.0
1751,2.78,2.78,2.74,0.0
1752,2.78,2.78,2.74,0.0
1753,2.78,2.78,2.74,0.0
1754,2.78,2.78,2.74,0.0
1755,2.78,2.78,2.74,0.0
1756,2.78,2.78,2.74,0.0
1757,2.78,2.78,2.74,0.0
1758,2.78,2.78,2.74,0.0
1759,2.78,2.78,2.74,0.0
1760,2.78,2.78,2.74,0.0
1761,2.78,2.78,2.74,0.0
1762,2.78,2.78,2.74,0.0
1763,2.78,2.78,2.74,0.0
1764,2.78,2.78,2.74,0.0
1765,2.78,2.78,2.74,0.0
1766,2.78,2.78,2.74,0.0
1767,2.78,2.78,2.74,0.0
1768,2.78,2.78,2.74,0.0
1769,2.78,2.78,2.74,0.0
1770,2.78,2.78,2.74,0.0
1771,2.78,2.78,2.74,0.0
1772,2.78,2.78,2.74,0.0
1773,2.78,2.78,2.74,0.0
1774,2.78,2.78,2.74,0.0
1775,2.78,2.78,2.74,0.0
1776,2.78,2.78,2.74,0.0
1777,2.78,2.78,2.74,0.0
1778,2.78,2.78,2.74,0.0
1779,2.78,2.78,2.74,0.0
1780,2.78,2.78,2.74,0.0
1781,2.78,2.78,2.74,0.0
1782,2.78,2.78,2.74,0.0
1783,2.78,2.78,2.74,0.0
1784,2.78,2.78,2.74,0.0
1785,2.78,2.78,2.74,0.0
1786,2.78,2.78,2.74,0.0
1787,2.78,2.78,2.74,0.0
1788,2.78,2.78,2.74,0.0
1789,2.78,2.78,2.74,0.0
1790,2.78,2.78,2.74,0.0
1791,2.78,2.78,2.74,0.0
1792,2.78,2.78,2.74,0.0
1793,2.78,2.78,2.74,0.0
1794,2.78,2.78,2.74,0.0
1795,2.78,2.78,2.74,0.0
1796,2.78,2.78,2.74,0.0
1797,2.78,2.78,2.74,0.0
1798,2.78,2.78,2.74,0.0
1799,2.78,2.78,2.74,0.0
1800,2.78,2.78,2.74,0.0
1801,2.78,2.78,2.74,0.0
1802,2.78,2.78,2.74,0.0
1803,2.78,2.78,2.74,0.0
1804,2.78,2.78,2.74,0.0
1805,2.78,2.78,2.74,0.0
1806,2.78,2.78,2.74,0.0
1807,2.78,2.78,2.74,0.0
1808,2.78,2.78,2.74,0.0
1809,2.78,2.78,2.74,0.0
1810,2.78,2.78,2.74,0.0
1811,2.78,2.78,2.74,0.0
1812,2.78,2.78,2.74,0.0
1813,2.78,2.78,2.74,0.0
1814,2.78,2.78,2.74,0.0
1815,2.78,2.78,2.74,0.0
1816,2.78,2.78,2.74,0.0
1817,2.78,2.78,2.74,0.0
1818,2.78,2.78,2.74,0.0
1819,2.78,2.78,2.74,0.0
1820,2.78,2.78,2.74,0.0
1821,2.78,2.78,2.74,0.0
1822,2.78,2.78,2.74,0.0
1823,2.78,2.78,2.74,0.0
1824,2.78,2.78,2.74,0.0
1825,3.78,3.78,4.28,0.0
1826,3.78,3.78,4.28,0.0
1827,3.78,3.78,4.28,0.0
1828,3.78,3.78,4.28,0.0
1829,3.78,3.78,4.28,0.0
1830,3.78,3.78,4.28,0.0
1831,3.78,3.78,4.28,0.0
1832,3.78,3.78,4.28,0.0
1833,3.78,3.78,4.28,0.0
1834,3.78,3.78,4.28,0.0
1835,3.78,3.78,4.28,0.0
1836,3.78,3.78,4.28,0.0
1837,3.78,3.78,4.28,0.0
1838,3.78,3.78,4.28,0.0
1839,3.78,3.78,4.28,0.0
1840,3.78,3.78,4.28,0.0
1841,3.78,3.78,4.28,0.0
1842,3.78,3.78,4.28,0.0
1843,3.78,3.78,4.28,0.0
1844,3.78,3.78,4.28,0.0
1845,3.78,3.78,4.28,0.0
1846,3.78,3.78,4.28,0.0
1847,3.78,3.78,4.28,0.0
1848,3.78,3.78,4.28,0.0
1849,3.78,3.78,4.28,0.0
1850,3.78,3.78,4.28,0.0
1851,3.78,3.78,4.28,0.0
1852,3.78,3.78,4.28,0.0
1853,3.78,3.78,4.28,0.0
1854,3.78,3.78,4.28,0.0
1855,3.78,3.78,4.28,0.0
1856,3.78,3.78,4.28,0.0
1857,3.78,3.78,4.28,0.0
1858,3.78,3.78,4.28,0.0
1859,3.78,3.78,4.28,0.0
1860,3.78,3.78,4.28,0.0
1861,3.78,3.78,4.28,0.0
1862,3.78,3.78,4.28,0.0
1863,3.78,3.78,4.28,0.0
1864,3.78,3.78,4.28,0.0
1865,3.78,3.78,4.28,0.0
1866,3.78,3.78,4.28,0.0
1867,3.78,3.78,4.28,0.0
1868,3.78,3.78,4.28,0.0
1869,3.78,3.78,4.28,0.0
1870,3.78,3.78,4.28,0.0
1871,3.78,3.78,4.28,0.0
1872,3.78,3.78,4.28,0.0
1873,3.78,3.78,4.28,0.0
1874,3.78,3.78,4.28,0.0
1875,3.78,3.78,4.28,0.0
1876,3.78,3.78,4.28,0.0
1877,3.78,3.78,4.28,0.0
1878,3.78,3.78,4.28,0.0
1879,3.78,3.78,4.28,0.0
1880,3.78,3.78,4.28,0.0
1881,3.78,3.78,4.28,0.0
1882,3.78,3.78,4.28,0.0
1883,3.78,3.78,4.28,0.0
1884,3.78,3.78,4.28,0.0
1885,3.78,3.78,4.28,0.0
1886,3.78,3.78,4.28,0.0
1887,3.78,3.78,4.28,0.0
1888,3.78,3.78,4.28,0.0
1889,3.78,3.78,4.28,0.0
1890,3.78,3.78,4.28,0.0
1891,3.78,3.78,4.28,0.0
1892,3.78,3.78,4.28,0.0
1893,3.78,3.78,4.28,0.0
1894,3.78,3.78,4.28,0.0
1895,3.78,3.78,4.28,0.0
1896,3.78,3.78,4.28,0.0
1897,3.78,3.78,4.28,0.0
1898,3.78,3.78,4.28,0.0
1899,3.78,3.78,4.28,0.0
1900,3.78,3.78,4.28,0.0
1901,3.78,3.78,4.28,0.0
1902,3.78,3.78,4.28,0.0
1903,3.78,3.78,4.28,0.0
1904,3.78,3.78,4.28,0.0
1905,3.78,3.78,4.28,0.0
1906,3.78,3.78,4.28,0.0
1907,3.78,3.78,4.28,0.0
1908,3.78,3.78,4.28,0.0
1909,3.78,3.78,4.28,0.0
1910,3.78,3.78,4.28,0.0
1911,3.78,3.78,4.28,0.0
1912,3.78,3.78,4.28,0.0
1913,3.78,3.78,4.28,0.0
1914,3.78,3.78,4.28,0.0
1915,3.78,3.78,4.28,0.0
1916,3.78,3.78,4.28,0.0
1917,3.78,3.78,4.28,0.0
1918,3.78,3.78,4.28,0.0
1919,3.78,3.78,4.28,0.0
1920,3.78,3.78,4.28,0.0
