Time_Index,CT_NG,ME_NG,MA_NG,None
775,1.76,1.76,2.11,0.0
776,1.76,1.76,2.11,0.0
777,1.76,1.76,2.11,0.0
778,1.76,1.76,2.11,0.0
779,1.76,1.76,2.11,0.0
780,1.76,1.76,2.11,0.0
781,1.76,1.76,2.11,0.0
782,1.76,1.76,2.11,0.0
783,1.76,1.76,2.11,0.0
784,1.76,1.76,2.11,0.0
785,1.76,1.76,2.11,0.0
786,1.76,1.76,2.11,0.0
787,1.76,1.76,2.11,0.0
788,1.76,1.76,2.11,0.0
789,1.76,1.76,2.11,0.0
790,1.76,1.76,2.11,0.0
791,1.76,1.76,2.11,0.0
792,1.76,1.76,2.11,0.0
793,1.76,1.76,2.11,0.0
794,1.76,1.76,2.11,0.0
795,1.76,1.76,2.11,0.0
796,1.76,1.76,2.11,0.0
797,1.76,1.76,2.11,0.0
798,1.76,1.76,2.11,0.0
799,1.76,1.76,2.11,0.0
800,1.76,1.76,2.11,0.0
801,1.76,1.76,2.11,0.0
802,1.76,1.76,2.11,0.0
803,1.76,1.76,2.11,0.0
804,1.76,1.76,2.11,0.0
805,1.76,1.76,2.11,0.0
806,1.76,1.76,2.11,0.0
807,1.76,1.76,2.11,0.0
808,1.76,1.76,2.11,0.0
809,1.76,1.76,2.11,0.0
810,1.76,1.76,2.11,0.0
811,1.76,1.76,2.11,0.0
812,1.76,1.76,2.11,0.0
813,1.76,1.76,2.11,0.0
814,1.76,1.76,2.11,0.0
815,1.76,1.76,2.11,0.0
816,1.76,1.76,2.11,0.0
817,1.76,1.76,2.11,0.0
818,1.76,1.76,2.11,0.0
819,1.76,1.76,2.11,0.0
820,1.76,1.76,2.11,0.0
821,1.76,1.76,2.11,0.0
822,1.76,1.76,2.11,0.0
823,1.76,1.76,2.11,0.0
824,1.76,1.76,2.11,0.0
825,1.76,1.76,2.11,0.0
826,1.76,1.76,2.11,0.0
827,1.76,1.76,2.11,0.0
828,1.76,1.76,2.11,0.0
829,1.76,1.76,2.11,0.0
830,1.76,1.76,2.11,0.0
831,1.76,1.76,2.11,0.0
832,1.76,1.76,2.11,0.0
833,1.76,1.76,2.11,0.0
834,1.76,1.76,2.11,0.0
835,1.76,1.76,2.11,0.0
836,1.76,1.76,2.11,0.0
837,1.76,1.76,2.11,0.0
838,1.76,1.76,2.11,0.0
839,1.76,1.76,2.11,0.0
840,1.76,1.76,2.11,0.0
841,1.76,1.76,2.11,0.0
842,2.78,2.78,2.74,0.0
843,2.78,2.78,2.74,0.0
844,2.78,2.78,2.74,0.0
845,2.78,2.78,2.74,0.0
846,2.78,2.78,2.74,0.0
847,2.78,2.78,2.74,0.0
848,2.78,2.78,2.74,0.0
849,2.78,2.78,2.74,0.0
850,2.78,2.78,2.74,0.0
851,2.78,2.78,2.74,0.0
852,2.78,2.78,2.74,0.0
853,2.78,2.78,2.74,0.0
854,2.78,2.78,2.74,0.0
855,2.78,2.78,2.74,0.0
856,2.78,2.78,2.74,0.0
857,2.78,2.78,2.74,0.0
858,2.78,2.78,2.74,0.0
859,2.78,2.78,2.74,0.0
860,2.78,2.78,2.74,0.0
861,2.78,2.78,2.74,0.0
862,2.78,2.78,2.74,0.0
863,2.78,2.78,2.74,0.0
864,2.78,2.78,2.74,0.0
865,2.78,2.78,2.74,0.0
866,2.78,2.78,2.74,0.0
867,2.78,2.78,2.74,0.0
868,2.78,2.78,2.74,0.0
869,2.78,2.78,2.74,0.0
870,2.78,2.78,2.74,0.0
871,2.78,2.78,2.74,0.0
872,2.78,2.78,2.74,0.0
873,2.78,2.78,2.74,0.0
874,2.78,2.78,2.74,0.0
875,2.78,2.78,2.74,0.0
876,2.78,2.78,2.74,0.0
877,2.78,2.78,2.74,0.0
878,2.78,2.78,2.74,0.0
879,2.78,2.78,2.74,0.0
880,2.78,2.78,2.74,0.0
881,2.78,2.78,2.74,0.0
882,2.78,2.78,2.74,0.0
883,2.78,2.78,2.74,0.0
884,2.78,2.78,2.74,0.0
885,2.78,2.78,2.74,0.0
886,2.78,2.78,2.74,0.0
887,2.78,2.78,2.74,0.0
888,2.78,2.78,2.74,0.0
889,2.78,2.78,2.74,0.0
890,2.78,2.78,2.74,0.0
891,2.78,2.78,2.74,0.0
892,2.78,2.78,2.74,0.0
893,2.78,2.78,2.74,0.0
894,2.78,2.78,2.74,0.0
895,2.78,2.78,2.74,0.0
896,2.78,2.78,2.74,0.0
897,2.78,2.78,2.74,0.0
898,2.78,2.78,2.74,0.0
899,2.78,2.78,2.74,0.0
900,2.78,2.78,2.74,0.0
901,2.78,2.78,2.74,0.0
902,2.78,2.78,2.74,0.0
903,2.78,2.78,2.74,0.0
904,2.78,2.78,2.74,0.0
905,2.78,2.78,2.74,0.0
906,2.78,2.78,2.74,0.0
907,2.78,2.78,2.74,0.0
908,2.78,2.78,2.74,0.0
909,2.78,2.78,2.74,0.0
910,2.78,2.78,2.74,0.0
911,2.78,2.78,2.74,0.0
912,2.78,2.78,2.74,0.0
913,2.78,2.78,2.74,0.0
914,3.78,3.78,4.28,0.0
915,3.78,3.78,4.28,0.0
916,3.78,3.78,4.28,0.0
917,3.78,3.78,4.28,0.0
918,3.78,3.78,4.28,0.0
919,3.78,3.78,4.28,0.0
920,3.78,3.78,4.28,0.0
921,3.78,3.78,4.28,0.0
922,3.78,3.78,4.28,0.0
923,3.78,3.78,4.28,0.0
924,3.78,3.78,4.28,0.0
925,3.78,3.78,4.28,0.0
926,3.78,3.78,4.28,0.0
927,3.78,3.78,4.28,0.0
928,3.78,3.78,4.28,0.0
929,3.78,3.78,4.28,0.0
930,3.78,3.78,4.28,0.0
931,3.78,3.78,4.28,0.0
932,3.78,3.78,4.28,0.0
933,3.78,3.78,4.28,0.0
934,3.78,3.78,4.28,0.0
935,3.78,3.78,4.28,0.0
936,3.78,3.78,4.28,0.0
937,3.78,3.78,4.28,0.0
938,3.78,3.78,4.28,0.0
939,3.78,3.78,4.28,0.0
940,3.78,3.78,4.28,0.0
941,3.78,3.78,4.28,0.0
942,3.78,3.78,4.28,0.0
943,3.78,3.78,4.28,0.0
944,3.78,3.78,4.28,0.0
945,3.78,3.78,4.28,0.0
946,3.78,3.78,4.28,0.0
947,3.78,3.78,4.28,0.0
948,3.78,3.78,4.28,0.0
949,3.78,3.78,4.28,0.0
950,3.78,3.78,4.28,0.0
951,3.78,3.78,4.28,0.0
952,3.78,3.78,4.28,0.0
953,3.78,3.78,4.28,0.0
954,3.78,3.78,4.28,0.0
955,3.78,3.78,4.28,0.0
956,3.78,3.78,4.28,0.0
957,3.78,3.78,4.28,0.0
958,3.78,3.78,4.28,0.0
959,3.78,3.78,4.28,0.0
960,3.78,3.78,4.28,0.0
961,3.78,3.78,4.28,0.0
962,3.78,3.78,4.28,0.0
963,3.78,3.78,4.28,0.0
964,3.78,3.78,4.28,0.0
965,3.78,3.78,4.28,0.0
966,3.78,3.78,4.28,0.0
967,3.78,3.78,4.28,0.0
968,3.78,3.78,4.28,0.0
969,3.78,3.78,4.28,0.0
970,3.78,3.78,4.28,0.0
971,3.78,3.78,4.28,0.0
972,3.78,3.78,4.28,0.0
973,3.78,3.78,4.28,0.0
974,3.78,3.78,4.28,0.0
975,3.78,3.78,4.28,0.0
976,3.78,3.78,4.28,0.0
977,3.78,3.78,4.28,0.0
978,3.78,3.78,4.28,0.0
979,3.78,3.78,4.28,0.0
980,3.78,3.78,4.28,0.0
981,3.78,3.78,4.28,0.0
982,3.78,3.78,4.28,0.0
983,3.78,3.78,4.28,0.0
984,3.78,3.78,4.28,0.0
985,3.78,3.78,4.28,0.0
986,3.78,3.78,4.28,0.0
987,3.78,3.78,4.28,0.0
988,3.78,3.78,4.28,0.0
989,3.78,3.78,4.28,0.0
990,3.78,3.78,4.28,0.0
991,3.78,3.78,4.28,0.0
992,3.78,3.78,4.28,0.0
993,3.78,3.78,4.28,0.0
994,3.78,3.78,4.28,0.0
995,3.78,3.78,4.28,0.0
996,3.78,3.78,4.28,0.0
997,3.78,3.78,4.28,0.0
998,3.78,3.78,4.28,0.0
999,3.78,3.78,4.28,0.0
1000,3.78,3.78,4.28,0.0
1001,3.78,3.78,4.28,0.0
1002,3.78,3.78,4.28,0.0
1003,3.78,3.78,4.28,0.0
1004,3.78,3.78,4.28,0.0
1005,3.78,3.78,4.28,0.0
1006,3.78,3.78,4.28,0.0
1007,3.78,3.78,4.28,0.0
1008,3.78,3.78,4.28,0.0
1009,3.78,3.78,4.28,0.0
