Time_Index,CT_NG,ME_NG,MA_NG,None
1950,3.14,3.14,3.69,0.0
1951,3.14,3.14,3.69,0.0
1952,3.14,3.14,3.69,0.0
1953,3.14,3.14,3.69,0.0
1954,3.14,3.14,3.69,0.0
1955,3.14,3.14,3.69,0.0
1956,3.14,3.14,3.69,0.0
1957,3.14,3.14,3.69,0.0
1958,3.14,3.14,3.69,0.0
1959,3.14,3.14,3.69,0.0
1960,3.14,3.14,3.69,0.0
1961,3.14,3.14,3.69,0.0
1962,3.14,3.14,3.69,0.0
1963,3.14,3.14,3.69,0.0
1964,3.14,3.14,3.69,0.0
1965,3.14,3.14,3.69,0.0
1966,3.14,3.14,3.69,0.0
1967,3.14,3.14,3.69,0.0
1968,3.14,3.14,3.69,0.0
1969,3.14,3.14,3.69,0.0
1970,3.14,3.14,3.69,0.0
1971,3.14,3.14,3.69,0.0
1972,3.14,3.14,3.69,0.0
1973,3.14,3.14,3.69,0.0
1974,3.14,3.14,3.69,0.0
1975,3.14,3.14,3.69,0.0
1976,3.14,3.14,3.69,0.0
1977,3.14,3.14,3.69,0.0
1978,3.14,3.14,3.69,0.0
1979,3.14,3.14,3.69,0.0
1980,3.14,3.14,3.69,0.0
1981,3.14,3.14,3.69,0.0
1982,3.14,3.14,3.69,0.0
1983,3.14,3.14,3.69,0.0
1984,3.14,3.14,3.69,0.0
1985,3.14,3.14,3.69,0.0
1986,3.14,3.14,3.69,0.0
1987,3.14,3.14,3.69,0.0
1988,3.14,3.14,3.69,0.0
1989,3.14,3.14,3.69,0.0
1990,3.14,3.14,3.69,0.0
1991,3.14,3.14,3.69,0.0
1992,3.14,3.14,3.69,0.0
1993,3.14,3.14,3.69,0.0
1994,3.14,3.14,3.69,0.0
1995,3.14,3.14,3.69,0.0
1996,3.14,3.14,3.69,0.0
1997,3.14,3.14,3.69,0.0
1998,3.14,3.14,3.69,0.0
1999,3.14,3.14,3.69,0.0
2000,3.14,3.14,3.69,0.0
2001,3.14,3.14,3.69,0.0
2002,3.14,3.14,3.69,0.0
2003,3.14,3.14,3.69,0.0
2004,3.14,3.14,3.69,0.0
2005,3.14,3.14,3.69,0.0
2006,3.14,3.14,3.69,0.0
2007,3.14,3.14,3.69,0.0
2008,3.14,3.14,3.69,0.0
2009,3.14,3.14,3.69,0.0
2010,3.14,3.14,3.69,0.0
2011,3.14,3.14,3.69,0.0
2012,3.14,3.14,3.69,0.0
2013,3.14,3.14,3.69,0.0
2014,3.14,3.14,3.69,0.0
2015,3.14,3.14,3.69,0.0
2016,3.14,3.14,3.69,0.0
2017,3.14,3.14,3.69,0.0
2018,3.14,3.14,3.69,0.0
2019,3.14,3.14,3.69,0.0
2020,3.14,3.14,3.69,0.0
2021,3.14,3.14,3.69,0.0
2022,3.14,3.14,3.69,0.0
2023,3.14,3.14,3.69,0.0
2024,3.14,3.14,3.69,0.0
2025,3.14,3.14,3.69,0.0
2026,3.14,3.14,3.69,0.0
2027,3.14,3.14,3.69,0.0
2028,3.14,3.14,3.69,0.0
2029,3.14,3.14,3.69,0.0
2030,3.14,3.14,3.69,0.0
2031,3.14,3.14,3.69,0.0
2032,3.14,3.14,3.69,0.0
2033,3.14,3.14,3.69,0.0
2034,3.14,3.14,3.69,0.0
2035,3.14,3.14,3.69,0.0
2036,3.14,3.14,3.69,0.0
2037,3.14,3.14,3.69,0.0
2038,3.14,3.14,3.69,0.0
2039,3.14,3.14,3.69,0.0
2040,3.14,3.14,3.69,0.0
2041,3.14,3.14,3.69,0.0
2042,3.14,3.14,3.69,0.0
2043,3.14,3.14,3.69,0.0
2044,3.14,3.14,3.69,0.0
2045,3.14,3.14,3.69,0.0
2046,3.14,3.14,3.69,0.0
2047,3.14,3.14,3.69,0.0
2048,3.14,3.14,3.69,0.0
2049,3.14,3.14,3.69,0.0
2050,3.14,3.14,3.69,0.0
2051,3.14,3.14,3.69,0.0
2052,3.14,3.14,3.69,0.0
2053,3.14,3.14,3.69,0.0
2054,3.14,3.14,3.69,0.0
2055,3.14,3.14,3.69,0.0
2056,3.14,3.14,3.69,0.0
2057,3.14,3.14,3.69,0.0
2058,3.14,3.14,3.69,0.0
2059,3.14,3.14,3.69,0.0
2060,3.14,3.14,3.69,0.0
2061,3.14,3.14,3.69,0.0
2062,3.14,3.14,3.69,0.0
2063,3.14,3.14,3.69,0.0
2064,3.14,3.14,3.69,0.0
2065,3.14,3.14,3.69,0.0
2066,3.14,3.14,3.69,0.0
2067,3.14,3.14,3.69,0.0
2068,3.14,3.14,3.69,0.0
2069,3.14,3.14,3.69,0.0
2070,3.14,3.14,3.69,0.0
2071,3.14,3.14,3.69,0.0
2072,3.14,3.14,3.69,0.0
2073,3.14,3.14,3.69,0.0
2074,3.14,3.14,3.69,0.0
2075,3.14,3.14,3.69,0.0
2076,3.14,3.14,3.69,0.0
2077,3.14,3.14,3.69,0.0
2078,3.14,3.14,3.69,0.0
2079,3.14,3.14,3.69,0.0
2080,3.14,3.14,3.69,0.0
2081,3.14,3.14,3.69,0.0
2082,3.14,3.14,3.69,0.0
2083,3.14,3.14,3.69,0.0
2084,3.14,3.14,3.69,0.0
2085,3.14,3.14,3.69,0.0
2086,3.14,3.14,3.69,0.0
2087,3.14,3.14,3.69,0.0
2088,3.14,3.14,3.69,0.0
2089,2.13,2.13,3.18,0.0
2090,2.13,2.13,3.18,0.0
2091,2.13,2.13,3.18,0.0
2092,2.13,2.13,3.18,0.0
2093,2.13,2.13,3.18,0.0
2094,2.13,2.13,3.18,0.0
2095,2.13,2.13,3.18,0.0
2096,2.13,2.13,3.18,0.0
2097,2.13,2.13,3.18,0.0
2098,2.13,2.13,3.18,0.0
2099,2.13,2.13,3.18,0.0
2100,2.13,2.13,3.18,0.0
2101,2.13,2.13,3.18,0.0
2102,2.13,2.13,3.18,0.0
2103,2.13,2.13,3.18,0.0
2104,2.13,2.13,3.18,0.0
2105,2.13,2.13,3.18,0.0
2106,2.13,2.13,3.18,0.0
2107,2.13,2.13,3.18,0.0
2108,2.13,2.13,3.18,0.0
2109,2.13,2.13,3.18,0.0
2110,2.13,2.13,3.18,0.0
2111,2.13,2.13,3.18,0.0
2112,2.13,2.13,3.18,0.0
2113,2.13,2.13,3.18,0.0
2114,2.13,2.13,3.18,0.0
2115,2.13,2.13,3.18,0.0
2116,2.13,2.13,3.18,0.0
2117,2.13,2.13,3.18,0.0
2118,2.13,2.13,3.18,0.0
2119,2.13,2.13,3.18,0.0
2120,2.13,2.13,3.18,0.0
2121,2.13,2.13,3.18,0.0
2122,2.13,2.13,3.18,0.0
2123,2.13,2.13,3.18,0.0
2124,2.13,2.13,3.18,0.0
2125,2.13,2.13,3.18,0.0
2126,2.13,2.13,3.18,0.0
2127,2.13,2.13,3.18,0.0
2128,2.13,2.13,3.18,0.0
2129,2.13,2.13,3.18,0.0
2130,2.13,2.13,3.18,0.0
2131,2.13,2.13,3.18,0.0
2132,2.13,2.13,3.18,0.0
2133,2.13,2.13,3.18,0.0
2134,2.13,2.13,3.18,0.0
2135,2.13,2.13,3.18,0.0
2136,2.13,2.13,3.18,0.0
2137,2.13,2.13,3.18,0.0
2138,2.13,2.13,3.18,0.0
2139,2.13,2.13,3.18,0.0
2140,2.13,2.13,3.18,0.0
2141,2.13,2.13,3.18,0.0
2142,2.13,2.13,3.18,0.0
2143,2.13,2.13,3.18,0.0
2144,2.13,2.13,3.18,0.0
2145,2.13,2.13,3.18,0.0
2146,2.13,2.13,3.18,0.0
2147,2.13,2.13,3.18,0.0
2148,2.13,2.13,3.18,0.0
2149,2.13,2.13,3.18,0.0
2150,2.13,2.13,3.18,0.0
2151,2.13,2.13,3.18,0.0
2152,2.13,2.13,3.18,0.0
2153,2.13,2.13,3.18,0.0
2154,2.13,2.13,3.18,0.0
2155,2.13,2.13,3.18,0.0
2156,2.13,2.13,3.18,0.0
2157,2.13,2.13,3.18,0.0
2158,2.13,2.13,3.18,0.0
2159,2.13,2.13,3.18,0.0
2160,2.13,2.13,3.18,0.0
2161,2.13,2.13,3.18,0.0
2162,2.13,2.13,3.18,0.0
2163,2.13,2.13,3.18,0.0
2164,2.13,2.13,3.18,0.0
2165,2.13,2.13,3.18,0.0
2166,2.13,2.13,3.18,0.0
2167,2.13,2.13,3.18,0.0
2168,2.13,2.13,3.18,0.0
2169,2.13,2.13,3.18,0.0
2170,2.13,2.13,3.18,0.0
2171,2.13,2.13,3.18,0.0
2172,2.13,2.13,3.18,0.0
2173,2.13,2.13,3.18,0.0
2174,2.13,2.13,3.18,0.0
2175,2.13,2.13,3.18,0.0
2176,2.13,2.13,3.18,0.0
2177,2.13,2.13,3.18,0.0
2178,2.13,2.13,3.18,0.0
2179,2.13,2.13,3.18,0.0
2180,2.13,2.13,3.18,0.0
2181,2.13,2.13,3.18,0.0
2182,2.13,2.13,3.18,0.0
2183,2.13,2.13,3.18,0.0
2184,2.13,2.13,3.18,0.0
2185,2.13,2.13,3.18,0.0
2186,2.13,2.13,3.18,0.0
2187,2.13,2.13,3.18,0.0
2188,2.13,2.13,3.18,0.0
2189,2.13,2.13,3.18,0.0
2190,2.13,2.13,3.18,0.0
2191,2.13,2.13,3.18,0.0
2192,2.13,2.13,3.18,0.0
2193,2.13,2.13,3.18,0.0
2194,2.13,2.13,3.18,0.0
2195,2.13,2.13,3.18,0.0
2196,2.13,2.13,3.18,0.0
2197,2.13,2.13,3.18,0.0
2198,2.13,2.13,3.18,0.0
2199,2.13,2.13,3.18,0.0
2200,2.13,2.13,3.18,0.0
2201,2.13,2.13,3.18,0.0
2202,2.13,2.13,3.18,0.0
2203,2.13,2.13,3.18,0.0
2204,2.13,2.13,3.18,0.0
2205,2.13,2.13,3.18,0.0
2206,2.13,2.13,3.18,0.0
2207,2.13,2.13,3.18,0.0
2208,2.13,2.13,3.18,0.0
2209,2.13,2.13,3.18,0.0
2210,2.13,2.13,3.18,0.0
2211,2.13,2.13,3.18,0.0
2212,2.13,2.13,3.18,0.0
2213,2.13,2.13,3.18,0.0
2214,2.13,2.13,3.18,0.0
2215,2.13,2.13,3.18,0.0
2216,2.13,2.13,3.18,0.0
2217,2.13,2.13,3.18,0.0
2218,2.13,2.13,3.18,0.0
2219,2.13,2.13,3.18,0.0
2220,2.13,2.13,3.18,0.0
2221,2.13,2.13,3.18,0.0
2222,2.13,2.13,3.18,0.0
2223,2.13,2.13,3.18,0.0
2224,2.13,2.13,3.18,0.0
2225,2.13,2.13,3.18,0.0
2226,2.13,2.13,3.18,0.0
2227,2.13,2.13,3.18,0.0
2228,2.13,2.13,3.18,0.0
2229,2.13,2.13,3.18,0.0
2230,2.13,2.13,3.18,0.0
2231,2.13,2.13,3.18,0.0
2232,2.13,2.13,3.18,0.0
2233,2.13,2.13,3.18,0.0
2234,2.13,2.13,3.18,0.0
2235,2.13,2.13,3.18,0.0
2236,2.13,2.13,3.18,0.0
2237,2.13,2.13,3.18,0.0
2238,2.13,2.13,3.18,0.0
2239,2.13,2.13,3.18,0.0
2240,2.13,2.13,3.18,0.0
2241,2.13,2.13,3.18,0.0
2242,2.13,2.13,3.18,0.0
2243,2.13,2.13,3.18,0.0
2244,2.13,2.13,3.18,0.0
2245,2.13,2.13,3.18,0.0
2246,2.13,2.13,3.18,0.0
2247,2.13,2.13,3.18,0.0
2248,2.13,2.13,3.18,0.0
2249,2.13,2.13,3.18,0.0
2250,2.13,2.13,3.18,0.0
2251,2.13,2.13,3.18,0.0
2252,2.13,2.13,3.18,0.0
2253,2.13,2.13,3.18,0.0
2254,2.13,2.13,3.18,0.0
2255,2.13,2.13,3.18,0.0
2256,2.13,2.13,3.18,0.0
2257,2.13,2.13,3.18,0.0
2258,2.13,2.13,3.18,0.0
2259,2.13,2.13,3.18,0.0
2260,2.13,2.13,3.18,0.0
2261,2.13,2.13,3.18,0.0
2262,2.13,2.13,3.18,0.0
2263,2.13,2.13,3.18,0.0
2264,2.13,2.13,3.18,0.0
2265,2.13,2.13,3.18,0.0
2266,2.13,2.13,3.18,0.0
2267,2.13,2.13,3.18,0.0
2268,2.13,2.13,3.18,0.0
2269,2.13,2.13,3.18,0.0
2270,2.13,2.13,3.18,0.0
2271,2.13,2.13,3.18,0.0
2272,2.13,2.13,3.18,0.0
2273,2.13,2.13,3.18,0.0
2274,2.13,2.13,3.18,0.0
2275,2.13,2.13,3.18,0.0
2276,2.13,2.13,3.18,0.0
2277,2.13,2.13,3.18,0.0
2278,2.13,2.13,3.18,0.0
2279,2.13,2.13,3.18,0.0
2280,2.13,2.13,3.18,0.0
2281,2.13,2.13,3.18,0.0
2282,2.13,2.13,3.18,0.0
2283,2.13,2.13,3.18,0.0
2284,2.13,2.13,3.18,0.0
2285,2.13,2.13,3.18,0.0
2286,2.13,2.13,3.18,0.0
2287,2.13,2.13,3.18,0.0
2288,2.13,2.13,3.18,0.0
2289,2.13,2.13,3.18,0.0
2290,2.13,2.13,3.18,0.0
2291,2.13,2.13,3.18,0.0
2292,2.13,2.13,3.18,0.0
2293,2.13,2.13,3.18,0.0
2294,2.13,2.13,3.18,0.0
2295,2.13,2.13,3.18,0.0
2296,2.13,2.13,3.18,0.0
2297,2.13,2.13,3.18,0.0
2298,2.13,2.13,3.18,0.0
2299,2.13,2.13,3.18,0.0
2300,2.13,2.13,3.18,0.0
2301,2.13,2.13,3.18,0.0
2302,2.13,2.13,3.18,0.0
2303,2.13,2.13,3.18,0.0
2304,2.13,2.13,3.18,0.0
2305,2.13,2.13,3.18,0.0
2306,2.13,2.13,3.18,0.0
2307,2.13,2.13,3.18,0.0
2308,2.13,2.13,3.18,0.0
2309,2.13,2.13,3.18,0.0
2310,2.13,2.13,3.18,0.0
2311,2.13,2.13,3.18,0.0
2312,2.13,2.13,3.18,0.0
2313,2.13,2.13,3.18,0.0
2314,2.13,2.13,3.18,0.0
2315,2.13,2.13,3.18,0.0
2316,2.13,2.13,3.18,0.0
2317,2.13,2.13,3.18,0.0
2318,2.13,2.13,3.18,0.0
2319,2.13,2.13,3.18,0.0
2320,2.13,2.13,3.18,0.0
2321,2.13,2.13,3.18,0.0
2322,2.13,2.13,3.18,0.0
2323,2.13,2.13,3.18,0.0
2324,2.13,2.13,3.18,0.0
2325,2.13,2.13,3.18,0.0
2326,2.13,2.13,3.18,0.0
2327,2.13,2.13,3.18,0.0
2328,2.13,2.13,3.18,0.0
2329,2.13,2.13,3.18,0.0
2330,2.13,2.13,3.18,0.0
2331,2.13,2.13,3.18,0.0
2332,2.13,2.13,3.18,0.0
2333,2.13,2.13,3.18,0.0
2334,2.13,2.13,3.18,0.0
2335,2.13,2.13,3.18,0.0
2336,2.13,2.13,3.18,0.0
2337,2.13,2.13,3.18,0.0
2338,2.13,2.13,3.18,0.0
2339,2.13,2.13,3.18,0.0
2340,2.13,2.13,3.18,0.0
2341,2.13,2.13,3.18,0.0
2342,2.13,2.13,3.18,0.0
2343,2.13,2.13,3.18,0.0
2344,2.13,2.13,3.18,0.0
2345,2.13,2.13,3.18,0.0
2346,2.13,2.13,3.18,0.0
2347,2.13,2.13,3.18,0.0
2348,2.13,2.13,3.18,0.0
2349,2.13,2.13,3.18,0.0
2350,2.13,2.13,3.18,0.0
2351,2.13,2.13,3.18,0.0
2352,2.13,2.13,3.18,0.0
2353,2.13,2.13,3.18,0.0
2354,2.13,2.13,3.18,0.0
2355,2.13,2.13,3.18,0.0
2356,2.13,2.13,3.18,0.0
2357,2.13,2.13,3.18,0.0
2358,2.13,2.13,3.18,0.0
2359,2.13,2.13,3.18,0.0
2360,2.13,2.13,3.18,0.0
2361,2.13,2.13,3.18,0.0
2362,2.13,2.13,3.18,0.0
2363,2.13,2.13,3.18,0.0
2364,2.13,2.13,3.18,0.0
2365,2.13,2.13,3.18,0.0
2366,2.13,2.13,3.18,0.0
2367,2.13,2.13,3.18,0.0
2368,2.13,2.13,3.18,0.0
2369,2.13,2.13,3.18,0.0
2370,2.13,2.13,3.18,0.0
2371,2.13,2.13,3.18,0.0
2372,2.13,2.13,3.18,0.0
2373,2.13,2.13,3.18,0.0
2374,2.13,2.13,3.18,0.0
2375,2.13,2.13,3.18,0.0
2376,2.13,2.13,3.18,0.0
2377,2.13,2.13,3.18,0.0
2378,2.13,2.13,3.18,0.0
2379,2.13,2.13,3.18,0.0
2380,2.13,2.13,3.18,0.0
2381,2.13,2.13,3.18,0.0
2382,2.13,2.13,3.18,0.0
2383,2.13,2.13,3.18,0.0
2384,2.13,2.13,3.18,0.0
2385,2.13,2.13,3.18,0.0
2386,2.13,2.13,3.18,0.0
2387,2.13,2.13,3.18,0.0
2388,2.13,2.13,3.18,0.0
2389,2.13,2.13,3.18,0.0
2390,2.13,2.13,3.18,0.0
2391,2.13,2.13,3.18,0.0
2392,2.13,2.13,3.18,0.0
2393,2.13,2.13,3.18,0.0
2394,2.13,2.13,3.18,0.0
2395,2.13,2.13,3.18,0.0
2396,2.13,2.13,3.18,0.0
2397,2.13,2.13,3.18,0.0
2398,2.13,2.13,3.18,0.0
2399,2.13,2.13,3.18,0.0
2400,2.13,2.13,3.18,0.0
2401,2.13,2.13,3.18,0.0
2402,2.13,2.13,3.18,0.0
2403,2.13,2.13,3.18,0.0
2404,2.13,2.13,3.18,0.0
2405,2.13,2.13,3.18,0.0
2406,2.13,2.13,3.18,0.0
2407,2.13,2.13,3.18,0.0
2408,2.13,2.13,3.18,0.0
2409,2.13,2.13,3.18,0.0
2410,2.13,2.13,3.18,0.0
2411,2.13,2.13,3.18,0.0
2412,2.13,2.13,3.18,0.0
2413,2.13,2.13,3.18,0.0
2414,2.13,2.13,3.18,0.0
2415,2.13,2.13,3.18,0.0
2416,2.13,2.13,3.18,0.0
2417,2.13,2.13,3.18,0.0
2418,2.13,2.13,3.18,0.0
2419,2.13,2.13,3.18,0.0
2420,2.13,2.13,3.18,0.0
2421,2.13,2.13,3.18,0.0
2422,2.13,2.13,3.18,0.0
2423,2.13,2.13,3.18,0.0
2424,2.13,2.13,3.18,0.0
2425,2.13,2.13,3.18,0.0
2426,2.13,2.13,3.18,0.0
2427,2.13,2.13,3.18,0.0
2428,2.13,2.13,3.18,0.0
2429,2.13,2.13,3.18,0.0
2430,2.13,2.13,3.18,0.0
2431,2.13,2.13,3.18,0.0
2432,2.13,2.13,3.18,0.0
2433,2.13,2.13,3.18,0.0
2434,2.13,2.13,3.18,0.0
2435,2.13,2.13,3.18,0.0
2436,2.13,2.13,3.18,0.0
2437,2.13,2.13,3.18,0.0
2438,2.13,2.13,3.18,0.0
2439,2.13,2.13,3.18,0.0
2440,2.13,2.13,3.18,0.0
2441,2.13,2.13,3.18,0.0
2442,2.13,2.13,3.18,0.0
2443,2.13,2.13,3.18,0.0
2444,2.13,2.13,3.18,0.0
2445,2.13,2.13,3.18,0.0
2446,2.13,2.13,3.18,0.0
2447,2.13,2.13,3.18,0.0
2448,2.13,2.13,3.18,0.0
2449,2.13,2.13,3.18,0.0
2450,2.13,2.13,3.18,0.0
2451,2.13,2.13,3.18,0.0
2452,2.13,2.13,3.18,0.0
2453,2.13,2.13,3.18,0.0
2454,2.13,2.13,3.18,0.0
2455,2.13,2.13,3.18,0.0
2456,2.13,2.13,3.18,0.0
2457,2.13,2.13,3.18,0.0
2458,2.13,2.13,3.18,0.0
2459,2.13,2.13,3.18,0.0
2460,2.13,2.13,3.18,0.0
2461,2.13,2.13,3.18,0.0
2462,2.13,2.13,3.18,0.0
2463,2.13,2.13,3.18,0.0
2464,2.13,2.13,3.18,0.0
2465,2.13,2.13,3.18,0.0
2466,2.13,2.13,3.18,0.0
2467,2.13,2.13,3.18,0.0
2468,2.13,2.13,3.18,0.0
2469,2.13,2.13,3.18,0.0
2470,2.13,2.13,3.18,0.0
2471,2.13,2.13,3.18,0.0
2472,2.13,2.13,3.18,0.0
2473,2.13,2.13,3.18,0.0
2474,2.13,2.13,3.18,0.0
2475,2.13,2.13,3.18,0.0
2476,2.13,2.13,3.18,0.0
2477,2.13,2.13,3.18,0.0
2478,2.13,2.13,3.18,0.0
2479,2.13,2.13,3.18,0.0
2480,2.13,2.13,3.18,0.0
2481,2.13,2.13,3.18,0.0
2482,2.13,2.13,3.18,0.0
2483,2.13,2.13,3.18,0.0
2484,2.13,2.13,3.18,0.0
2485,2.13,2.13,3.18,0.0
2486,2.13,2.13,3.18,0.0
2487,2.13,2.13,3.18,0.0
2488,2.13,2.13,3.18,0.0
2489,2.13,2.13,3.18,0.0
2490,2.13,2.13,3.18,0.0
2491,2.13,2.13,3.18,0.0
2492,2.13,2.13,3.18,0.0
2493,2.13,2.13,3.18,0.0
2494,2.13,2.13,3.18,0.0
2495,2.13,2.13,3.18,0.0
2496,2.13,2.13,3.18,0.0
2497,2.13,2.13,3.18,0.0
2498,2.13,2.13,3.18,0.0
2499,2.13,2.13,3.18,0.0
2500,2.13,2.13,3.18,0.0
2501,2.13,2.13,3.18,0.0
2502,2.13,2.13,3.18,0.0
2503,2.13,2.13,3.18,0.0
2504,2.13,2.13,3.18,0.0
2505,2.13,2.13,3.18,0.0
2506,2.13,2.13,3.18,0.0
2507,2.13,2.13,3.18,0.0
2508,2.13,2.13,3.18,0.0
2509,2.13,2.13,3.18,0.0
2510,2.13,2.13,3.18,0.0
2511,2.13,2.13,3.18,0.0
2512,2.13,2.13,3.18,0.0
2513,2.13,2.13,3.18,0.0
2514,2.13,2.13,3.18,0.0
2515,2.13,2.13,3.18,0.0
2516,2.13,2.13,3.18,0.0
2517,2.13,2.13,3.18,0.0
2518,2.13,2.13,3.18,0.0
2519,2.13,2.13,3.18,0.0
2520,2.13,2.13,3.18,0.0
2521,2.13,2.13,3.18,0.0
2522,2.13,2.13,3.18,0.0
2523,2.13,2.13,3.18,0.0
2524,2.13,2.13,3.18,0.0
2525,2.13,2.13,3.18,0.0
2526,2.13,2.13,3.18,0.0
2527,2.13,2.13,3.18,0.0
2528,2.13,2.13,3.18,0.0
2529,2.13,2.13,3.18,0.0
2530,2.13,2.13,3.18,0.0
2531,2.13,2.13,3.18,0.0
2532,2.13,2.13,3.18,0.0
2533,2.13,2.13,3.18,0.0
2534,2.13,2.13,3.18,0.0
2535,2.13,2.13,3.18,0.0
2536,2.13,2.13,3.18,0.0
2537,2.13,2.13,3.18,0.0
2538,2.13,2.13,3.18,0.0
2539,2.13,2.13,3.18,0.0
2540,2.13,2.13,3.18,0.0
2541,2.13,2.13,3.18,0.0
2542,2.13,2.13,3.18,0.0
2543,2.13,2.13,3.18,0.0
2544,2.13,2.13,3.18,0.0
2545,2.13,2.13,3.18,0.0
2546,2.13,2.13,3.18,0.0
2547,2.13,2.13,3.18,0.0
2548,2.13,2.13,3.18,0.0
2549,2.13,2.13,3.18,0.0
2550,2.13,2.13,3.18,0.0
2551,2.13,2.13,3.18,0.0
2552,2.13,2.13,3.18,0.0
2553,2.13,2.13,3.18,0.0
2554,2.13,2.13,3.18,0.0
2555,2.13,2.13,3.18,0.0
2556,2.13,2.13,3.18,0.0
2557,2.13,2.13,3.18,0.0
2558,2.13,2.13,3.18,0.0
2559,2.13,2.13,3.18,0.0
2560,2.13,2.13,3.18,0.0
2561,2.13,2.13,3.18,0.0
2562,2.13,2.13,3.18,0.0
2563,2.13,2.13,3.18,0.0
2564,2.13,2.13,3.18,0.0
2565,2.13,2.13,3.18,0.0
2566,2.13,2.13,3.18,0.0
2567,2.13,2.13,3.18,0.0
2568,2.13,2.13,3.18,0.0
2569,2.13,2.13,3.18,0.0
2570,2.13,2.13,3.18,0.0
2571,2.13,2.13,3.18,0.0
2572,2.13,2.13,3.18,0.0
2573,2.13,2.13,3.18,0.0
2574,2.13,2.13,3.18,0.0
2575,2.13,2.13,3.18,0.0
2576,2.13,2.13,3.18,0.0
2577,2.13,2.13,3.18,0.0
2578,2.13,2.13,3.18,0.0
2579,2.13,2.13,3.18,0.0
2580,2.13,2.13,3.18,0.0
2581,2.13,2.13,3.18,0.0
2582,2.13,2.13,3.18,0.0
2583,2.13,2.13,3.18,0.0
2584,2.13,2.13,3.18,0.0
2585,2.13,2.13,3.18,0.0
2586,2.13,2.13,3.18,0.0
2587,2.13,2.13,3.18,0.0
2588,2.13,2.13,3.18,0.0
2589,2.13,2.13,3.18,0.0
2590,2.13,2.13,3.18,0.0
2591,2.13,2.13,3.18,0.0
2592,2.13,2.13,3.18,0.0
2593,2.13,2.13,3.18,0.0
2594,2.13,2.13,3.18,0.0
2595,2.13,2.13,3.18,0.0
2596,2.13,2.13,3.18,0.0
2597,2.13,2.13,3.18,0.0
2598,2.13,2.13,3.18,0.0
2599,2.13,2.13,3.18,0.0
2600,2.13,2.13,3.18,0.0
2601,2.13,2.13,3.18,0.0
2602,2.13,2.13,3.18,0.0
2603,2.13,2.13,3.18,0.0
2604,2.13,2.13,3.18,0.0
2605,2.13,2.13,3.18,0.0
2606,2.13,2.13,3.18,0.0
2607,2.13,2.13,3.18,0.0
2608,2.13,2.13,3.18,0.0
2609,2.13,2.13,3.18,0.0
2610,2.13,2.13,3.18,0.0
2611,2.13,2.13,3.18,0.0
2612,2.13,2.13,3.18,0.0
2613,2.13,2.13,3.18,0.0
2614,2.13,2.13,3.18,0.0
2615,2.13,2.13,3.18,0.0
2616,2.13,2.13,3.18,0.0
2617,2.13,2.13,3.18,0.0
2618,2.13,2.13,3.18,0.0
2619,2.13,2.13,3.18,0.0
2620,2.13,2.13,3.18,0.0
2621,2.13,2.13,3.18,0.0
2622,2.13,2.13,3.18,0.0
2623,2.13,2.13,3.18,0.0
2624,2.13,2.13,3.18,0.0
2625,2.13,2.13,3.18,0.0
2626,2.13,2.13,3.18,0.0
2627,2.13,2.13,3.18,0.0
2628,2.13,2.13,3.18,0.0
2629,2.13,2.13,3.18,0.0
2630,2.13,2.13,3.18,0.0
2631,2.13,2.13,3.18,0.0
2632,2.13,2.13,3.18,0.0
2633,2.13,2.13,3.18,0.0
2634,2.13,2.13,3.18,0.0
2635,2.13,2.13,3.18,0.0
2636,2.13,2.13,3.18,0.0
2637,2.13,2.13,3.18,0.0
2638,2.13,2.13,3.18,0.0
2639,2.13,2.13,3.18,0.0
2640,2.13,2.13,3.18,0.0
2641,2.13,2.13,3.18,0.0
2642,2.13,2.13,3.18,0.0
2643,2.13,2.13,3.18,0.0
2644,2.13,2.13,3.18,0.0
2645,2.13,2.13,3.18,0.0
2646,2.13,2.13,3.18,0.0
2647,2.13,2.13,3.18,0.0
2648,2.13,2.13,3.18,0.0
2649,2.13,2.13,3.18,0.0
2650,2.13,2.13,3.18,0.0
2651,2.13,2.13,3.18,0.0
2652,2.13,2.13,3.18,0.0
2653,2.13,2.13,3.18,0.0
2654,2.13,2.13,3.18,0.0
2655,2.13,2.13,3.18,0.0
2656,2.13,2.13,3.18,0.0
2657,2.13,2.13,3.18,0.0
2658,2.13,2.13,3.18,0.0
2659,2.13,2.13,3.18,0.0
2660,2.13,2.13,3.18,0.0
2661,2.13,2.13,3.18,0.0
2662,2.13,2.13,3.18,0.0
2663,2.13,2.13,3.18,0.0
2664,2.13,2.13,3.18,0.0
2665,1.94,1.94,1.95,0.0
2666,1.94,1.94,1.95,0.0
2667,1.94,1.94,1.95,0.0
2668,1.94,1.94,1.95,0.0
2669,1.94,1.94,1.95,0.0
2670,1.94,1.94,1.95,0.0
2671,1.94,1.94,1.95,0.0
2672,1.94,1.94,1.95,0.0
2673,1.94,1.94,1.95,0.0
2674,1.94,1.94,1.95,0.0
2675,1.94,1.94,1.95,0.0
2676,1.94,1.94,1.95,0.0
2677,1.94,1.94,1.95,0.0
2678,1.94,1.94,1.95,0.0
2679,1.94,1.94,1.95,0.0
2680,1.94,1.94,1.95,0.0
2681,1.94,1.94,1.95,0.0
2682,1.94,1.94,1.95,0.0
2683,1.94,1.94,1.95,0.0
2684,1.94,1.94,1.95,0.0
